Player,Ally Code,Current Gear Needed,Team
MNSTPPT,511577167,8,L1 Old Republic: JKR BS Jolee G8 Mission G10 Zaalbar G10
MukiavelicK,867853565,2,L0 Carth: Carth Onasi Mission 5* Zaalbar G7 4* Canderous T3-M4 G7 5*
Siul Sid,362514625,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Ricklav,453915624,6,L1 BH: Boba Jango Cad G10 The Mandalorian Greedo G8
Ricklav,453915624,2,L0 Jawas: Nebit Jawa Engineer Jawa Scavenger G7 Dathcha G7 Jawa 5*
PAM001,988613127,7,L1 Old Republic: JKR G8 BS G11 Jolee G11 Mission Zaalbar G11
PAM001,988613127,2,L1 BH: Boba Jango G11 Cad The Mandalorian G11 Greedo
PAM001,988613127,10,L1 Jawas: Nebit G8 Jawa Engineer G10 Jawa Scavenger G11 Dathcha G9 Jawa
theone,497143193,9,L0 Old Republic: JKR BS Jolee Mission G4 Zaalbar G3
Bard1313,184799421,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Bard1313,184799421,7,L1 Maul: Maul G9 The Mandalorian (Beskar Armor) Bo-Katan G10 Canderous Armorer G10
Bard1313,184799421,2,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar
Bard1313,184799421,16,L1 Tuskens: Tusken Chieftain G8 Tusken Raider G8 Tusken Shaman G8 Tusken Warrior G8 URoRRuR'R'R
Bard1313,184799421,4,L0 Jawas: Nebit G7 Jawa Engineer G7 Jawa Scavenger G7 Dathcha G7 Jawa
Yoda76,447145154,1,L2 Old Republic: JKR BS Jolee Mission G13 Zaalbar
Yoda76,447145154,2,L2 BH: Boba Jango Cad The Mandalorian Embo G12
Yoda76,447145154,10,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa G12
Romano,325633384,2,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar
Remus-Qui Spiuar,148289587,1,L0 Tuskens: Tusken Chieftain 4* Tusken Raider 6* Tusken Shaman Tusken Warrior 5* URoRRuR'R'R
Chalbran Leone,644774384,1,L0 BH: Boba Jango 5* Cad 6* The Mandalorian 4* Greedo
Noxid,941899616,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8 5*
Sal,785353312,6,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar
Sal,785353312,10,L2 BH: Boba G12 Jango G12 Cad G12 The Mandalorian G12 Greedo G12
atuamae aossaltos,856814595,4,L1 Old Republic: JKR BS Jolee Mission G9 Zaalbar G11
atuamae aossaltos,856814595,10,L2 BH: Boba G12 Jango G12 Cad G12 The Mandalorian G12 Greedo G12
atuamae aossaltos,856814595,10,L1 Tuskens: Tusken Chieftain G10 Tusken Raider G9 Tusken Shaman G11 Tusken Warrior G9 URoRRuR'R'R G11
atuamae aossaltos,856814595,2,L0 Jawas: Nebit Jawa Engineer G7 Jawa Scavenger G7 Dathcha Jawa 6*
Sherveen Muschifurche,954444443,4,L1 Old Republic: JKR BS Jolee Mission G10 Zaalbar G10
Zen with Ukraine,594342513,4,L6 Jabba: Jabba R7 Boushh (Leia Organa) R7 Krrsantan R7 Skiff Guard (Lando Calrissian) R7 Boba
Zen with Ukraine,594342513,4,L4 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous R3 Armorer R3
Zen with Ukraine,594342513,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Zen with Ukraine,594342513,2,L2 Tuskens: Tusken Chieftain Tusken Raider Tusken Shaman G12 Tusken Warrior URoRRuR'R'R
Zen with Ukraine,594342513,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
