Player,Offense,Defense,GP,Name,Squad,Viable
"Blindsurgeon",,,187613,JMK,"zzzzzzJMK zAhsoka Tano (Snips), zzzCAT zzzzGAS zGK",1
"Blindsurgeon",,,185523,LV,"zzzzzzLord Vader, zzPiett zzzMaul zRG zzzVader",1
"Blindsurgeon",,,122072,Phasma,"zPhasma zFOTP FOSFTP FOST zKylo",1
"Blindsurgeon",1,1,169402,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"Blindsurgeon",,,181653,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"Blindsurgeon",1,1,174587,GL Rey,"zzzzzzRey zzzJTR zzR2-D2 zRH Poe, zRH Finn",1
"Blindsurgeon",,,168036,Jabba,"zzzzzzJabba zBoushh (Leia Organa), zSkiff Guard (Lando Calrissian), Krrsantan zBoba",1
"Blindsurgeon",1,1,119228,NS,"zzMT zAV zDaka Zombie Spirit",1
"Blindsurgeon",,,564762,Executor,"Executor 5* HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Blindsurgeon",,,171505,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"Blindsurgeon",1,0,160171,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Blindsurgeon",,,519574,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"Blindsurgeon",,,337032,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Blindsurgeon",,,443049,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Blindsurgeon",0,1,137091,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"Blindsurgeon",1,0,125117,Traya,"zzTraya zDN zSion zzEP Sith Empire Trooper G8",1
"Blindsurgeon",,,97721,Mon Mothma,"zzMon Mothma, Hoth Rebel Scout, Pao Cara Dune, Wedge",1
"Blindsurgeon",1,1,96660,Ewoks,"zChirpa Elder Paploo Wicket zLogray",1
"Blindsurgeon",1,0,155790,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Blindsurgeon",1,1,101299,Carth,"zCarth Onasi, zMission zZaalbar Juhani Canderous",1
"Blindsurgeon",0,1,142096,BH,"zzBossk Jango Dengar zFennec Shand, zZam",1
"Blindsurgeon",0,1,94382,Phoenix,"Hera zEzra Kanan G8, Zeb G8, zCaptain Rex",1
"Blindsurgeon",1,1,86791,Rogue1,"zJyn Chirrut Baze K-2SO Cassian G8",1
"Blindsurgeon",,,128026,Bad Batch,"zHunter zEcho zzOmega zTech zWrecker",1
"Blindsurgeon",1,0,61263,QiraNest,"Qira Nest zzHYoda",1
"Blindsurgeon",0,1,117273,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Blindsurgeon",,,66472,Iden Troopers,"zIden Versio, Stormtrooper G9, Snowtrooper G8, Magma G3, DT",0
"Blindsurgeon",1,0,92995,Troopers,"Veers Starck Shoretrooper G8, Scout Trooper, Gideon G9",0
"Blindsurgeon",1,0,74543,Jawas,"Nebit G8, Jawa Engineer G9, Jawa Scavenger G7, Jawa Dathcha G7",0
"Sol Riel",,,184066,JMK,"zzzzzzJMK zAhsoka Tano (Snips), zzzCAT zzzzGAS zGK",1
"Sol Riel",,,186323,LV,"zzzzzzLord Vader, zzPiett zzzMaul zRG zzzVader",1
"Sol Riel",,,123544,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Sol Riel",1,1,165390,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"Sol Riel",,,178097,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"Sol Riel",,,168331,Jabba,"zzzzzzJabba zBoushh (Leia Organa), zSkiff Guard (Lando Calrissian), Krrsantan zBoba",1
"Sol Riel",,,571041,Executor,"Executor 6* HT RC Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Sol Riel",1,0,160953,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Sol Riel",1,1,112742,NestSisters,"zzAV zzMT zDaka Zombie zNest",1
"Sol Riel",,,132397,Grievous Omicron,"zzGG zB2 zB1 zMagnaGuard zDroideka",1
"Sol Riel",,,524125,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"Sol Riel",0,1,104861,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Sol Riel",,,143711,JKL,"zzJKL zzzJKR zzHYoda zzOld Ben, zEzra",1
"Sol Riel",,,501095,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Sol Riel",1,1,129269,JTR,"zzzJTR zzR2-D2 zzBB-8 zRH Finn, RH Poe",1
"Sol Riel",,,112010,Mon Mothma,"zzMon Mothma, Bistan Biggs zCara Dune, Wedge",1
"Sol Riel",1,1,104160,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"Sol Riel",1,0,156163,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Sol Riel",1,1,100710,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"Sol Riel",0,1,150455,BH,"zzBossk zzJango zDengar zFennec Shand, zZam",1
