Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Puddin,656144574,0,0,0,154955,Shaak Ti Fives Rex Echo (501st) ARC Trooper
BingoTheGringo,793972541,0,0,0,147582,Shaak Ti Fives Rex Echo (501st) ARC Trooper
BigTLow,198244928,0,0,0,147558,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Espo One,794385323,0,0,0,137542,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Oozy,768273468,0,0,0,153513,Shaak Ti Fives Rex Echo (501st) ARC Trooper
J84Raven,274336351,0,0,0,156872,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Jumbelina,496186941,0,0,0,152437,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Pattyoneel,338159234,19,8,11,126304,Shaak Ti Fives R3 Rex R2 Echo (501st) R2 ARC Trooper R2
Sol Riel,667729758,0,0,0,156163,Shaak Ti Fives Rex Echo (501st) ARC Trooper
BigSwede19,468774639,0,0,0,151478,Shaak Ti Fives Rex Echo (501st) ARC Trooper
money making mitch,279848565,0,0,0,147159,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Fishetti,261211535,3,0,3,143969,Shaak Ti Fives R2 Rex Echo (501st) ARC Trooper
Sphy,893376834,5,0,5,142556,Shaak Ti Fives R4 Rex R1 Echo (501st) ARC Trooper
thetitmaster,747132696,24,0,24,115170,Shaak Ti Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
NergalAbsu,418887294,13,6,7,140353,Shaak Ti Fives R2 Rex R1 Echo (501st) ARC Trooper
PeePeeLaFritz,326683311,0,0,0,147558,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Buzzkill,171123476,0,0,0,155924,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Riika Redfox,867487842,0,0,0,153604,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Masta K,211691162,0,0,0,151729,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Wolfwink,638528697,0,0,0,147783,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Jakav6,731665414,4,0,4,143841,Shaak Ti Fives R3 Rex R3 Echo (501st) ARC Trooper
constante,364761588,14,6,8,139690,Shaak Ti Fives R1 Rex R1 Echo (501st) ARC Trooper
DarkHamburger,196298817,0,0,0,154784,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Darco Ren,277118468,0,0,0,139192,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Galatea Phebos,932767188,0,0,0,149123,Shaak Ti Fives Rex Echo (501st) ARC Trooper
KyloFinch,939517722,0,0,0,138090,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Mos Eisley Marauder,848989831,8,8,0,146821,Shaak Ti Fives Rex Echo (501st) ARC Trooper
TalonZek,864636643,13,2,11,133998,Shaak Ti Fives R1 Rex R1 Echo (501st) R2 ARC Trooper
Vaexqua Grupen,736141127,0,0,0,143325,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Jairasha Arezno,493668729,0,0,0,156990,Shaak Ti Fives Rex Echo (501st) ARC Trooper
MightyAnchor,281619283,0,0,0,152525,Shaak Ti Fives Rex Echo (501st) ARC Trooper
B3ATNGU,133712933,86,26,60,46087,Shaak Ti G1 4* Fives G10 Rex G12 Echo (501st) G7 ARC Trooper G0 0*
IG 88,959674685,33,15,18,116590,Shaak Ti R3 Fives R3 Rex G13 Echo (501st) G13 ARC Trooper R1
RenegadeSith,447995451,0,0,0,138915,Shaak Ti Fives Rex Echo (501st) ARC Trooper
HM75,779678751,28,9,19,120177,Shaak Ti Fives G13 Rex R1 Echo (501st) R1 ARC Trooper G12
Blindsurgeon,518773864,0,0,0,155790,Shaak Ti Fives Rex Echo (501st) ARC Trooper
HIT,186774711,13,9,4,138325,Shaak Ti Fives R3 Rex R3 Echo (501st) ARC Trooper
ShadowNiel,611321767,25,5,20,116352,Shaak Ti Fives R3 Rex G12 Echo (501st) G12 ARC Trooper G12
DarkPickle,746347689,34,12,22,101037,Shaak Ti R3 Fives R3 Rex G12 Echo (501st) G12 ARC Trooper G12
Beka12,629165259,28,0,28,110780,Shaak Ti G8 Fives Rex Echo (501st) G9 ARC Trooper G9
j who,597367851,8,0,8,130546,Shaak Ti Fives Rex R4 Echo (501st) R4 ARC Trooper G12
Frateo,657179331,0,0,0,149820,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Congol,257649642,3,0,3,139319,Shaak Ti Fives Rex Echo (501st) R4 ARC Trooper R3
Lurk skywalter,493145999,24,1,23,117079,Shaak Ti Fives G12 Rex G13 Echo (501st) G12 ARC Trooper G12
decimer,311687341,18,0,18,119919,Shaak Ti Fives G12 Rex G12 Echo (501st) ARC Trooper G12
MINIG3n3ra1K3n0biTW,972443237,0,0,0,144345,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Dragonman1818,182336686,18,0,18,119528,Shaak Ti G12 Fives R3 Rex R3 Echo (501st) R3 ARC Trooper G12
CGTorro,544221131,18,0,18,121693,Shaak Ti Fives Rex G12 Echo (501st) G12 ARC Trooper G12
Pepa Pig,271322622,0,0,0,150745,Shaak Ti Fives Rex Echo (501st) ARC Trooper
