Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Obiwankengoldi,494244761,0,0,0,155710,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Cerealkiller02,162278918,0,0,0,155650,Shaak Ti Fives Rex Echo (501st) ARC Trooper
GrandAdmiralTheWall,845632711,0,0,0,160801,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Tang Ren,735121649,0,0,0,154251,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Dr J,633858332,0,0,0,150057,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Josabar,713459754,0,0,0,151785,Shaak Ti Fives Rex Echo (501st) ARC Trooper
DarthCarogna HK,197198724,0,0,0,151705,Shaak Ti Fives Rex Echo (501st) ARC Trooper
SirPouncez,375749791,0,0,0,144277,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Zalandas Gosular,139412387,0,0,0,154706,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Zen with Ukraine,594342513,0,0,0,153241,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Catskinner77,327244799,4,0,4,143433,Shaak Ti Fives R3 Rex R3 Echo (501st) ARC Trooper
Thugmoon,735167737,0,0,0,154699,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Mikethebest,124421997,0,0,0,147835,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Cafi,299663662,0,0,0,146973,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Zairyuu Dragonsage,552912686,4,0,4,145646,Shaak Ti Fives R3 Rex R3 Echo (501st) ARC Trooper
Oguleya Ren,483288296,0,0,0,153294,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Sandy Ren,315392647,4,2,2,146341,Shaak Ti Fives Rex R3 Echo (501st) ARC Trooper
Chris396,961874866,3,0,3,135532,Shaak Ti Fives Rex R4 Echo (501st) R4 ARC Trooper R4
JadeBelly,353238252,0,0,0,152268,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Von Owens III,869593441,0,0,0,157508,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Nibbles117,996311196,6,0,6,141297,Shaak Ti Fives R2 Rex R2 Echo (501st) ARC Trooper
DarthGrable,611292644,0,0,0,161976,Shaak Ti Fives Rex Echo (501st) ARC Trooper
BigSloppy,287739567,0,0,0,155533,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Phojas123,538924313,0,0,0,153796,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Flash Hero,283336498,0,0,0,148411,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Redkungfu,787161912,0,0,0,155313,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Captian Tuck,772485463,0,0,0,148657,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Alf,169295897,2,0,2,146172,Shaak Ti Fives Rex R3 Echo (501st) ARC Trooper
GRV,687396852,0,0,0,147571,Shaak Ti Fives Rex Echo (501st) ARC Trooper
PJVN888,258691159,0,0,0,144666,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Yodan,756331765,0,0,0,149239,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Din Djarin,572841567,2,0,2,145720,Shaak Ti Fives R4 Rex R4 Echo (501st) ARC Trooper
Dimwai Dirpa,698268637,4,2,2,146687,Shaak Ti Fives R4 Rex R4 Echo (501st) ARC Trooper
Drtk,178662293,10,2,8,139788,Shaak Ti Fives G12 Rex R3 Echo (501st) ARC Trooper
Botso,537159698,2,2,0,150586,Shaak Ti Fives Rex Echo (501st) ARC Trooper
ElGuapo,545734924,0,0,0,148214,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Ubaisore,737718688,0,0,0,151707,Shaak Ti Fives Rex Echo (501st) ARC Trooper
DeathDealer,296234444,0,0,0,151273,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Isaiah,179358256,11,8,3,143804,Shaak Ti Fives R4 Rex R3 Echo (501st) ARC Trooper
Erdrick,679891616,0,0,0,151377,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Kalimale,724538447,0,0,0,152039,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Hones,714821517,0,0,0,147405,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Boogeyman,997952387,0,0,0,152983,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Spike666,192635825,0,0,0,150839,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Manny1,919834287,0,0,0,146793,Shaak Ti Fives Rex Echo (501st) ARC Trooper
BT,762843783,0,0,0,148813,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Coldwolf,939363938,23,5,18,122013,Shaak Ti Fives G12 Rex G12 Echo (501st) R2 ARC Trooper R2
Fuko Calrisean,897297437,0,0,0,158590,Shaak Ti Fives Rex Echo (501st) ARC Trooper
