Player,Ally Code,Current Gear Needed,Team
WildNZ,467573881,2,L5 Jabba: Jabba Boushh (Leia Organa) Krrsantan Skiff Guard (Lando Calrissian) R5 Boba
WildNZ,467573881,6,L5 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan R5 Canderous R5 Armorer R5
WildNZ,467573881,2,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar
WildNZ,467573881,5,L4 Tuskens: Tusken Chieftain R3 Tusken Raider Tusken Shaman R3 Tusken Warrior URoRRuR'R'R R4
WildNZ,467573881,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
Chow Derhead,414558845,3,L6 Jabba: Jabba Boushh (Leia Organa) R7 Krrsantan R7 Skiff Guard (Lando Calrissian) R7 Boba
Chow Derhead,414558845,6,L5 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan R5 Canderous R5 Armorer R5
Chow Derhead,414558845,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Chow Derhead,414558845,7,L4 Tuskens: Tusken Chieftain R3 Tusken Raider Tusken Shaman R3 Tusken Warrior R3 URoRRuR'R'R R4
Chow Derhead,414558845,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
Xyke00,741758278,2,L1 Jabba: Jabba G10 Boushh (Leia Organa) Krrsantan Skiff Guard (Lando Calrissian) Boba
Xyke00,741758278,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G12
Xyke00,741758278,3,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar G10
Xyke00,741758278,8,L2 Tuskens: Tusken Chieftain G12 Tusken Raider G12 Tusken Shaman G12 Tusken Warrior G12 URoRRuR'R'R
Xyke00,741758278,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
sнαδοω,216521634,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
sнαδοω,216521634,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer
sнαδοω,216521634,5,L1 Old Republic: JKR BS Jolee Mission G8 Zaalbar G11
sнαδοω,216521634,1,L0 Tuskens: Tusken Chieftain 4* Tusken Raider Tusken Shaman Tusken Warrior 5* URoRRuR'R'R
sнαδοω,216521634,1,L0 Jawas: Nebit Jawa Engineer Jawa Scavenger G7 Dathcha Jawa
R2,936783478,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
R2,936783478,1,L3 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous R2 Armorer
R2,936783478,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
R2,936783478,8,L5 Tuskens: Tusken Chieftain Tusken Raider R5 Tusken Shaman R5 Tusken Warrior R5 URoRRuR'R'R R5
R2,936783478,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
Clefspeare95,618774729,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Clefspeare95,618774729,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer
Clefspeare95,618774729,8,L5 Old Republic: JKR R5 BS Jolee R5 Mission R5 Zaalbar R5
Clefspeare95,618774729,6,L2 Tuskens: Tusken Chieftain G12 Tusken Raider Tusken Shaman G12 Tusken Warrior G12 URoRRuR'R'R
Clefspeare95,618774729,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
Arvoren,798699297,3,L6 Jabba: Jabba Boushh (Leia Organa) R7 Krrsantan R7 Skiff Guard (Lando Calrissian) R7 Boba
Arvoren,798699297,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer
Arvoren,798699297,3,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar G10
Arvoren,798699297,3,L0 Tuskens: Tusken Chieftain 5* Tusken Raider Tusken Shaman Tusken Warrior G5 4* URoRRuR'R'R
Vbpastyle,425392364,3,L6 Jabba: Jabba Boushh (Leia Organa) R7 Krrsantan R7 Skiff Guard (Lando Calrissian) R7 Boba
Vbpastyle,425392364,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer
Vbpastyle,425392364,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Vbpastyle,425392364,1,L3 Tuskens: Tusken Chieftain Tusken Raider Tusken Shaman Tusken Warrior R2 URoRRuR'R'R
Vbpastyle,425392364,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
