Player,Offense,Defense,GP,Name,Squad,Viable
"Resmi Hardin",0,1,118379,Qira,"zQira zL3-37 Vandor Chewbacca, zMission zZaalbar",1
"Resmi Hardin",,,162913,Jabba,"zzzzzzJabba zBoushh (Leia Organa), zSkiff Guard (Lando Calrissian), zKrrsantan zBoba",1
"Resmi Hardin",1,1,120135,NS,"zzMT zzAV zDaka Zombie Spirit",1
"Resmi Hardin",,,568110,Executor,"Executor 5* HT RC Xanadu Blood, Slave I, IG-2000 Tie Adv, TIE Reaper",1
"Resmi Hardin",1,0,146862,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Resmi Hardin",0,1,139600,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Assassin",1
"Resmi Hardin",0,1,119552,padme,"zzPadme zGK zJKA zAhsoka Tano (Snips), zCW Chewbacca",1
"Resmi Hardin",,,456456,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"Resmi Hardin",,,329095,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Resmi Hardin",,,501896,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Resmi Hardin",1,1,121801,JTR,"zzzJTR zzR2-D2 zzBB-8 zRH Finn, zRH Poe",1
"Resmi Hardin",0,1,124940,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"Resmi Hardin",1,0,117589,Traya,"zzTraya zzDN zSion Sith Empire Trooper, zzThrawn",1
"Resmi Hardin",,,95204,Mon Mothma,"zzMon Mothma, Scarif zCara Dune, Pao Hoth Rebel Scout",1
"Resmi Hardin",1,1,136760,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"Resmi Hardin",1,1,151448,Revan Offense,"zzzJKR zzGMY zBS zJolee zzHYoda",1
"Resmi Hardin",1,1,110418,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"Resmi Hardin",0,1,148029,BH,"zzBossk zzAurra zDengar zGreedo zFennec Shand",1
