Player,Ally Code,Current Gear Needed,Team
Michl Johso,187668216,4,L6 Jabba: Jabba Boushh (Leia Organa) R7 Krrsantan R7 Skiff Guard (Lando Calrissian) R7 Boba R7
Michl Johso,187668216,4,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G8 6*
Michl Johso,187668216,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
Michl Johso,187668216,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
Michl Johso,187668216,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
LordJarJar,268221268,5,L1 Maul: Maul Sabine G11 Bo-Katan Canderous Armorer G8
LordJarJar,268221268,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
LordJarJar,268221268,2,L2 BH: Boba G12 Jango Cad The Mandalorian Embo
LordJarJar,268221268,4,L3 Jawas: Nebit R1 Jawa Engineer Jawa Scavenger R1 Dathcha Jawa
LordJarJar,268221268,1,L0 Tuskens: Tusken Chieftain 5* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Tzoid,764254651,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Tzoid,764254651,4,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G8
Tzoid,764254651,1,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar
Tzoid,764254651,1,L0 Tuskens: Tusken Chieftain 5* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Tzoid,764254651,1,L0 Jawas: Nebit Jawa Engineer Jawa Scavenger Dathcha G7 Jawa
Da MandaWhorian,742792457,6,L2 Old Republic: JKR BS G12 Jolee Mission G12 Zaalbar G12
Da MandaWhorian,742792457,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
MINI MetalPrawn,619735683,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
MINI MetalPrawn,619735683,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
MINI MetalPrawn,619735683,4,L0 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan G4 5* Canderous Armorer 5*
MINI MetalPrawn,619735683,21,L0 Tuskens: Tusken Chieftain G6 3* Tusken Raider G2 Tusken Shaman G2 Tusken Warrior G5 3* URoRRuR'R'R G4 6*
Juan Quenovi,476671372,9,L5 Maul: Maul R6 The Mandalorian (Beskar Armor) R5 Bo-Katan R5 Canderous R5 Armorer R5
Juan Quenovi,476671372,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Juan Quenovi,476671372,5,L5 BH: Boba Jango Cad R5 The Mandalorian R5 Greedo R6
Juan Quenovi,476671372,7,L3 Jawas: Nebit R2 Jawa Engineer R1 Jawa Scavenger R1 Dathcha R1 Jawa
Recon Patrol,221828491,10,L1 Maul: Maul The Mandalorian (Beskar Armor) G9 Bo-Katan Canderous G9 Armorer G8
Recon Patrol,221828491,4,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar G9
Recon Patrol,221828491,2,L2 BH: Boba Jango Cad The Mandalorian Embo G12
Recon Patrol,221828491,7,L0 Tuskens: Tusken Chieftain G6 3* Tusken Raider G7 Tusken Shaman G7 Tusken Warrior G6 3* URoRRuR'R'R G7
Soupyzales,888783572,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Soupyzales,888783572,6,L4 Maul: Maul R3 The Mandalorian (Beskar Armor) Bo-Katan Canderous R3 Armorer R3
Soupyzales,888783572,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
Soupyzales,888783572,8,L5 Tuskens: Tusken Chieftain R5 Tusken Raider Tusken Shaman R5 Tusken Warrior R5 URoRRuR'R'R R5
Soupyzales,888783572,4,L4 Jawas: Nebit Jawa Engineer Jawa Scavenger R3 Dathcha R3 Jawa
This Is The Way,582538533,3,L6 Jabba: Jabba Boushh (Leia Organa) R7 Krrsantan R7 Skiff Guard (Lando Calrissian) R7 Boba
This Is The Way,582538533,6,L5 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan R5 Canderous R5 Armorer R5
This Is The Way,582538533,10,L5 Tuskens: Tusken Chieftain R5 Tusken Raider R5 Tusken Shaman R5 Tusken Warrior R5 URoRRuR'R'R R5
This Is The Way,582538533,15,L1 Jawas: Nebit G8 Jawa Engineer G9 Jawa Scavenger G8 Dathcha G8 Jawa
This Is The Way,582538533,1,L0 Old Republic: JKR BS Jolee Mission Zaalbar G7
Krupten,427459795,3,L6 Jabba: Jabba Boushh (Leia Organa) R7 Krrsantan R7 Skiff Guard (Lando Calrissian) R7 Boba
Krupten,427459795,3,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G9 6*
Krupten,427459795,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Krupten,427459795,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
CreepingDeath,416858268,7,L1 BH: Boba Jango G8 Cad G11 The Mandalorian Greedo G10
LordViolence,491292939,3,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G9
LordViolence,491292939,2,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar G11
LordViolence,491292939,2,L1 BH: Boba Jango Cad The Mandalorian G10 Embo
LordViolence,491292939,4,L1 Jawas: Nebit Jawa Engineer G11 Jawa Scavenger G11 Dathcha G11 Jawa G11
LordViolence,491292939,1,L0 Tuskens: Tusken Chieftain 5* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Sika Canada,946369416,2,L6 Jabba: Jabba Boushh (Leia Organa) R7 Krrsantan Skiff Guard (Lando Calrissian) R7 Boba
Sika Canada,946369416,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
bellojack,664471259,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
bellojack,664471259,2,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar G11
bellojack,664471259,9,L0 Jawas: Nebit G5 Jawa Engineer G2 Jawa Scavenger Dathcha Jawa
Jollyrogercjf,497215141,4,L5 Jabba: Jabba Boushh (Leia Organa) R6 Krrsantan R6 Skiff Guard (Lando Calrissian) R5 Boba
Jollyrogercjf,497215141,3,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G9
Jollyrogercjf,497215141,2,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar G11
Jollyrogercjf,497215141,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
Jollyrogercjf,497215141,1,L0 Tuskens: Tusken Chieftain 5* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Drcct,539764381,7,L5 Old Republic: JKR BS R5 Jolee R6 Mission R5 Zaalbar R5
Drcct,539764381,2,L2 BH: Boba Jango Cad The Mandalorian Greedo G12
Drcct,539764381,10,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa G12
Drcct,539764381,2,L0 Tuskens: Tusken Chieftain 5* Tusken Raider G7 Tusken Shaman Tusken Warrior G7 3* URoRRuR'R'R
Rune,836516255,3,L1 Old Republic: JKR BS Jolee Mission G10 Zaalbar G11
Rune,836516255,2,L1 BH: Boba Jango Cad The Mandalorian Embo G10
Rune,836516255,7,L1 Jawas: Nebit G11 Jawa Engineer Jawa Scavenger G10 Dathcha G10 Jawa G10
Rune,836516255,12,L1 Tuskens: Tusken Chieftain G9 Tusken Raider G8 Tusken Shaman G11 Tusken Warrior G9 URoRRuR'R'R G11
Burton,759183489,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Burton,759183489,2,L1 BH: Boba Jango Cad The Mandalorian Greedo G10
Burton,759183489,3,L0 Tuskens: Tusken Chieftain 5* Tusken Raider G7 Tusken Shaman G7 Tusken Warrior G7 4* URoRRuR'R'R
Burton,759183489,4,L0 Jawas: Nebit G7 Jawa Engineer G7 Jawa Scavenger G7 Dathcha G7 Jawa
DarthToren,623628757,4,L6 Jabba: Jabba R7 Boushh (Leia Organa) R7 Krrsantan R7 Skiff Guard (Lando Calrissian) R7 Boba
DarthToren,623628757,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
DarthToren,623628757,3,L1 Jawas: Nebit G11 Jawa Engineer Jawa Scavenger G11 Dathcha G11 Jawa
DarthToren,623628757,1,L0 Tuskens: Tusken Chieftain Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Sutti,363928881,4,L5 Jabba: Jabba Boushh (Leia Organa) R6 Krrsantan R6 Skiff Guard (Lando Calrissian) R5 Boba
Sutti,363928881,3,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer G13
Sutti,363928881,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Sutti,363928881,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
Sutti,363928881,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman G7 Tusken Warrior 3* URoRRuR'R'R
Hadriel Jetberg,656841941,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Hadriel Jetberg,656841941,4,L2 Maul: Maul G12 The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer
Hadriel Jetberg,656841941,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
Hadriel Jetberg,656841941,2,L1 Jawas: Nebit Jawa Engineer G10 Jawa Scavenger Dathcha Jawa
Hadriel Jetberg,656841941,3,L0 Tuskens: Tusken Chieftain 4* Tusken Raider Tusken Shaman Tusken Warrior G5 3* URoRRuR'R'R
TwistyNuB,497555437,2,L5 Jabba: Jabba Boushh (Leia Organa) Krrsantan Skiff Guard (Lando Calrissian) R5 Boba
TwistyNuB,497555437,4,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer G12
TwistyNuB,497555437,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
TwistyNuB,497555437,4,L5 Tuskens: Tusken Chieftain Tusken Raider Tusken Shaman R5 Tusken Warrior URoRRuR'R'R R5
TwistyNuB,497555437,6,L2 Jawas: Nebit Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
Cathbad333,458163314,2,L2 Old Republic: JKR BS Jolee G12 Mission Zaalbar
Cathbad333,458163314,6,L2 BH: Boba G12 Jango Cad The Mandalorian G12 Greedo G12
Cathbad333,458163314,14,L0 Tuskens: Tusken Chieftain G6 3* Tusken Raider G4 Tusken Shaman G4 Tusken Warrior URoRRuR'R'R G4 6*
Cathbad333,458163314,15,L0 Jawas: Nebit G4 Jawa Engineer G4 Jawa Scavenger G4 Dathcha G7 Jawa G6
Esaascar,478314836,1,L5 Jabba: Jabba Boushh (Leia Organa) Krrsantan Skiff Guard (Lando Calrissian) R6 Boba
Esaascar,478314836,2,L3 Maul: Maul R2 The Mandalorian (Beskar Armor) Bo-Katan Canderous R2 Armorer
Esaascar,478314836,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Esaascar,478314836,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
Esaascar,478314836,1,L0 Tuskens: Tusken Chieftain 4* Tusken Raider Tusken Shaman Tusken Warrior 4* URoRRuR'R'R
The High Ground,788859343,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
The High Ground,788859343,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
The High Ground,788859343,6,L0 Maul: Maul G2 The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer
The High Ground,788859343,5,L0 Jawas: Nebit G7 Jawa Engineer G5 Jawa Scavenger Dathcha G7 Jawa
Jackie Daytona,495695596,3,L6 Jabba: Jabba Boushh (Leia Organa) R7 Krrsantan R7 Skiff Guard (Lando Calrissian) R7 Boba
Jackie Daytona,495695596,8,L5 Maul: Maul The Mandalorian (Beskar Armor) R5 Bo-Katan R5 Canderous R5 Armorer R5
Jackie Daytona,495695596,7,L2 Old Republic: JKR BS G13 Jolee G12 Mission G12 Zaalbar G12
Jackie Daytona,495695596,7,L1 Jawas: Nebit G11 Jawa Engineer G10 Jawa Scavenger G10 Dathcha G10 Jawa
Darthcarnage,668313584,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Darthcarnage,668313584,4,L2 BH: Boba Jango Cad G12 The Mandalorian G12 Embo
Darthcarnage,668313584,3,L0 Maul: Maul G5 The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer 5*
Darthcarnage,668313584,7,L0 Tuskens: Tusken Chieftain G4 4* Tusken Raider Tusken Shaman G6 Tusken Warrior G7 3* URoRRuR'R'R
Darthcarnage,668313584,3,L0 Jawas: Nebit G7 Jawa Engineer G7 Jawa Scavenger G7 Dathcha Jawa
Btr Nut,236412553,2,L2 Maul: Maul Sabine Bo-Katan Canderous G12 Armorer
Btr Nut,236412553,2,L4 Old Republic: JKR BS Jolee Mission R4 Zaalbar R4
Btr Nut,236412553,1,L2 BH: Boba Jango Cad The Mandalorian Embo G13
Btr Nut,236412553,10,L2 Tuskens: Tusken Chieftain G12 Tusken Raider G12 Tusken Shaman G12 Tusken Warrior G12 URoRRuR'R'R G12
Btr Nut,236412553,10,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa G12
Tcheu,849334897,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous G12 Armorer
Tcheu,849334897,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
Tcheu,849334897,2,L2 BH: Boba Jango Cad The Mandalorian Greedo G12
Beserk Badger,738665898,5,L5 Jabba: Jabba Boushh (Leia Organa) R6 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Beserk Badger,738665898,7,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G13
Beserk Badger,738665898,2,L4 Tuskens: Tusken Chieftain R3 Tusken Raider Tusken Shaman Tusken Warrior URoRRuR'R'R
Beserk Badger,738665898,10,L1 Jawas: Nebit G8 Jawa Engineer G10 Jawa Scavenger G9 Dathcha G11 Jawa
Petah One,595615614,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
Petah One,595615614,4,L1 BH: Boba Jango Cad The Mandalorian G10 Greedo G10
Petah One,595615614,19,L1 Jawas: Nebit G8 Jawa Engineer G8 Jawa Scavenger G8 Dathcha G8 Jawa G9
Petah One,595615614,7,L0 Maul: Maul G3 The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G6 5*
TorenCalduris,486623434,4,L6 Jabba: Jabba R7 Boushh (Leia Organa) R7 Krrsantan R7 Skiff Guard (Lando Calrissian) R7 Boba
