Player,Offense,Defense,GP,Name,Squad,Viable
"Wicked",1,1,166946,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"Wicked",,,176238,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzzVader",1
"Wicked",0,1,90425,Qira,"Qira L3-37 zVandor Chewbacca, Mission Zaalbar",1
"Wicked",1,1,103133,NS,"zMT zzAV zDaka Zombie Spirit",1
"Wicked",1,0,145191,CLS,"zzzCLS zHan zzChewbacca zzC-3PO zChewpio",1
"Wicked",0,1,129753,padme,"zzPadme zGK zJKA zAhsoka zBarriss",1
"Wicked",,,500108,Negotiator,"Negotiator HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, BTL-B Y-wing, Clone Sergeant's ARC-170, Plo's SF",1
"Wicked",,,318495,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Wicked",,,432248,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Wicked",1,1,131038,JTR,"zzzJTR zzR2-D2 zzBB-8 zRH Finn, zRH Poe G9",1
"Wicked",0,1,127812,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"Wicked",1,0,114656,Traya,"zzTraya zDN zSion zzEP Sith Empire Trooper",1
"Wicked",,,102826,Mon Mothma,"zzMon Mothma, Biggs Hoth Rebel Scout, Pao Wedge",1
"Wicked",,,480537,Executrix,"Executrix Tie Adv, Emperor's Shuttle, TIE Reaper, Imperial TIE Fighter, Gauntlet Starfighter, FOSF TIE Fighter, FO TIE Fighter",1
"Wicked",1,1,154389,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"Wicked",1,1,124160,Revan Offense,"zzzJKR zGMY zBS zJolee zHYoda",1
"Wicked",1,1,79615,Ewoks,"zChirpa Elder Paploo Wicket Logray G8",1
"Wicked",0,1,106489,BH,"zzBossk Cad Boba Dengar zJango",1
"Wicked",1,0,121434,Troopers,"zVeers zStarck zzGideon Shoretrooper zzPiett",1
"Wicked",0,1,89101,Phoenix,"zHera zEzra zKanan Zeb zSabine",1
"Wicked",1,1,78650,Rogue1,"Jyn Chirrut Baze K-2SO G8, Cassian G9",1
"Wicked",1,0,74339,Jawas,"Nebit Jawa Engineer, Jawa Scavenger G9, Jawa G9, Dathcha",1
"Wicked",1,0,19824,NestSolo (Counter),"zNest",1
"Wicked",,,124306,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",0
"Wicked",0,1,98301,Geonosians Omicron,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Wicked",1,0,120764,zMaul,"Darth Maul, zDooku zSidious Savage Sith Marauder",0
"Stormpoke",0,1,61459,Phoenix,"Hera G8, Ezra G8, Kanan G8, Zeb G8, Sabine G8",1
"Bates121",0,1,133343,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"Bates121",0,1,129188,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"Bates121",1,1,102901,NestSisters,"zzAV zzMT Daka Zombie zNest",1
"Bates121",,,463701,Negotiator,"Negotiator BTL-B Y-wing, Anakin's Eta-2, Rex's ARC-170, Umbaran SF, Ahsoka's SF, Plo's SF, Clone Sergeant's ARC-170",1
"Bates121",,,322258,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Bates121",,,409390,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Biggs X-wing",1
"Bates121",0,1,129730,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"Bates121",1,0,124869,Traya,"zzTraya zzDN zSion zzEP zzThrawn",1
"Bates121",1,1,112236,JTR,"zzzJTR zScav Rey, zBB-8 zzR2-D2 RT",1
"Bates121",,,391374,Executrix,"Executrix Tie Adv, Emperor's Shuttle, TIE Reaper, Imperial TIE Fighter, Gauntlet Starfighter, FOSF TIE Fighter, FO TIE Fighter",1
"Bates121",1,1,135211,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"Bates121",1,1,140240,Revan Offense,"zzzJKR zzGMY zBS zJolee zHYoda",1
"Bates121",0,1,103939,BH,"zzBossk zZam Boba Dengar zJango",1
"Bates121",1,1,97749,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"Bates121",0,1,106996,FO,"zzKRU zKylo FOO zHux FOE",1
"Bates121",1,0,85346,Troopers,"zVeers zStarck Snowtrooper Shoretrooper Stormtrooper",1
"Bates121",1,0,115147,CLS,"zzzCLS zHan Wedge Biggs zzChewbacca",1
"Bates121",0,1,81280,Phoenix,"zHera Ezra Kanan G8, Zeb G8, zSabine",1
"Bates121",1,1,74001,Rogue1,"zJyn G8, Chirrut G8, Baze K-2SO G8, Cassian",1
"Bates121",1,0,68381,Jawas,"Nebit G8, Jawa Engineer G9, Jawa Scavenger G9, Jawa G9, Dathcha G9",1
