Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Wicked,862655434,0,0,0,147270,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Delmon Ciiid'r,186754833,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
TheSenate,299282752,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
DarthWicked,754964832,62,0,62,42994,Shaak Ti G0 0* Fives G8 Rex G9 Echo (501st) G11 ARC Trooper G0 0*
DarthVillain,936424248,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Stormpoke,174391557,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Painzer,665383812,55,0,55,54564,Shaak Ti G0 0* Fives G12 Rex G12 Echo (501st) G11 ARC Trooper G0 0*
DarthDavoo,214358132,90,0,90,0,Shaak Ti G0 0* Fives G0 0* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
Bates121,999729325,9,0,9,126293,Shaak Ti Fives R4 Rex R4 Echo (501st) G12 ARC Trooper R4
scampbll,479523636,24,0,24,111366,Shaak Ti G12 Fives R4 Rex R4 Echo (501st) G12 ARC Trooper G8
