Player,Ally Code,Current Gear Needed,Team
AhsokaStan,464923238,15,L1 Old Republic: JKR G8 BS G11 Jolee G9 Mission G9 Zaalbar G8
AhsokaStan,464923238,1,L1 BH: Boba Jango Cad The Mandalorian G11 Embo
AhsokaStan,464923238,1,L0 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous 4* Armorer 3*
itsmedontusee2,335344854,4,L1 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G8
itsmedontusee2,335344854,4,L2 Old Republic: JKR BS Jolee Mission G12 Zaalbar G12
itsmedontusee2,335344854,4,L2 BH: Boba Jango Cad The Mandalorian G12 Greedo G12
itsmedontusee2,335344854,14,L1 Jawas: Nebit G9 Jawa Engineer G9 Jawa Scavenger G10 6* Dathcha G9 Jawa G9
Fitzdorf,972276584,3,L1 Old Republic: JKR BS Jolee Mission G9 Zaalbar
Fitzdorf,972276584,2,L3 BH: Boba Jango Cad The Mandalorian R1 Greedo
Fitzdorf,972276584,10,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa G12
Fitzdorf,972276584,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Ashtray,214716763,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Ashtray,214716763,11,L1 Maul: Maul G11 Sabine G10 Bo-Katan G8 6* Canderous Armorer G8 6*
Ashtray,214716763,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Ashtray,214716763,13,L1 Jawas: Nebit G8 Jawa Engineer G9 Jawa Scavenger G9 Dathcha G9 Jawa
Ashtray,214716763,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R
Blibo26,459335924,2,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar G11
Blibo26,459335924,1,L0 BH: Boba Jango Cad The Mandalorian Embo G7
Blibo26,459335924,8,L0 Jawas: Nebit G6 6* Jawa Engineer G6 Jawa Scavenger G6 5* Dathcha G7 Jawa G7
LordHelmet,482675979,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
LordHelmet,482675979,2,L2 BH: Boba Jango Cad The Mandalorian G12 Embo
LordHelmet,482675979,20,L0 Jawas: Nebit G3 Jawa Engineer G4 Jawa Scavenger G3 Dathcha G4 Jawa G6
QuinWindu,979638921,3,L1 Old Republic: JKR BS Jolee Mission Zaalbar G9
QuinWindu,979638921,4,L1 BH: Boba Jango G8 Cad The Mandalorian Greedo
QuinWindu,979638921,1,L0 Tuskens: Tusken Chieftain 3* Tusken Raider Tusken Shaman Tusken Warrior 3* URoRRuR'R'R 6*
The Lone LothWolf,869485771,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
The Lone LothWolf,869485771,1,L1 BH: Boba Jango Cad The Mandalorian Greedo G11
The Lone LothWolf,869485771,14,L1 Jawas: Nebit G8 Jawa Engineer G9 Jawa Scavenger G9 Dathcha G9 Jawa G11
The Lone LothWolf,869485771,17,L1 Tuskens: Tusken Chieftain G8 Tusken Raider G8 Tusken Shaman G9 Tusken Warrior G8 URoRRuR'R'R G10
JohnFarson,977719483,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
JohnFarson,977719483,1,L1 Old Republic: JKR BS Jolee Mission G11 Zaalbar
JohnFarson,977719483,13,L0 Jawas: Nebit G4 Jawa Engineer G5 Jawa Scavenger G4 Dathcha G6 Jawa
Shermantime,753128741,1,L1 Old Republic: JKR BS Jolee Mission Zaalbar G11
Shermantime,753128741,2,L1 BH: Boba Jango Cad The Mandalorian Greedo G10
W1nning 101,385456932,2,L1 Old Republic: JKR BS Jolee Mission Zaalbar G10
W1nning 101,385456932,4,L1 BH: Boba Jango G8 Cad The Mandalorian Greedo
W1nning 101,385456932,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha Jawa G12
Elik Farc,168623691,6,L5 Jabba: Jabba Boushh (Leia Organa) R5 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Elik Farc,168623691,2,L2 Maul: Maul The Mandalorian (Beskar Armor) Bo-Katan G12 Canderous Armorer
Elik Farc,168623691,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
Elik Farc,168623691,8,L2 Jawas: Nebit G12 Jawa Engineer G12 Jawa Scavenger G12 Dathcha G12 Jawa
Elik Farc,168623691,11,L1 Tuskens: Tusken Chieftain G9 Tusken Raider G9 Tusken Shaman G10 Tusken Warrior G9 URoRRuR'R'R
WhatAboutBob,697967688,4,L5 Old Republic: JKR BS Jolee R6 Mission R5 Zaalbar R6
WhatAboutBob,697967688,3,L1 BH: Boba Jango Cad The Mandalorian Greedo G9
WhatAboutBob,697967688,6,L1 Jawas: Nebit Jawa Engineer G10 Jawa Scavenger Dathcha G9 Jawa G11 6*
Mando Kast,718375237,2,L3 Old Republic: JKR BS Jolee Mission R1 Zaalbar
Mando Kast,718375237,8,L2 BH: Boba Jango G12 Cad G12 The Mandalorian G12 Embo G12
Mando Kast,718375237,8,L1 Tuskens: Tusken Chieftain G9 Tusken Raider Tusken Shaman G11 Tusken Warrior G10 URoRRuR'R'R G10 6*
Mando Kast,718375237,3,L0 Jawas: Nebit Jawa Engineer G7 Jawa Scavenger G7 Dathcha Jawa G7
Project Chaos,868478861,5,L1 Maul: Maul The Mandalorian (Beskar Armor) G10 Bo-Katan Canderous Armorer G9
Project Chaos,868478861,6,L2 Old Republic: JKR BS Jolee G12 Mission G12 Zaalbar G12
Project Chaos,868478861,4,L1 BH: Boba Jango Cad The Mandalorian Greedo G8
Tugboat Al,781217713,2,L4 Old Republic: JKR BS Jolee Mission R4 Zaalbar R4
Tugboat Al,781217713,1,L1 BH: Boba Jango Cad The Mandalorian Greedo G11
Tugboat Al,781217713,4,L0 Jawas: Nebit G7 Jawa Engineer G7 Jawa Scavenger Dathcha G7 Jawa G7
Tugboat Al,781217713,11,L0 Tuskens: Tusken Chieftain G7 3* Tusken Raider G7 Tusken Shaman G4 Tusken Warrior G5 3* URoRRuR'R'R G6 5*
Quí Gón Jöhn,779144898,4,L1 Old Republic: JKR BS Jolee G10 Mission G11 Zaalbar G11
Utinni,257396786,2,L1 Old Republic: JKR BS Jolee Mission Zaalbar G10
Utinni,257396786,3,L1 BH: Boba Jango Cad The Mandalorian G9 5* Greedo
Utinni,257396786,12,L1 Jawas: Nebit G8 Jawa Engineer G11 Jawa Scavenger G10 Dathcha G9 Jawa G10
Yog Dingham,839793419,5,L5 Jabba: Jabba Boushh (Leia Organa) R6 Krrsantan R5 Skiff Guard (Lando Calrissian) R5 Boba
Yog Dingham,839793419,7,L1 Maul: Maul G9 The Mandalorian (Beskar Armor) Bo-Katan Canderous Armorer G8
Yog Dingham,839793419,8,L2 Old Republic: JKR BS G12 Jolee G12 Mission G12 Zaalbar G12
Yog Dingham,839793419,5,L2 Tuskens: Tusken Chieftain G12 Tusken Raider G13 Tusken Shaman G13 Tusken Warrior G13 URoRRuR'R'R
Yog Dingham,839793419,4,L2 Jawas: Nebit Jawa Engineer Jawa Scavenger G12 Dathcha G12 Jawa
