Player,Offense,Defense,GP,Name,Squad,Viable
"RAIDEN",0,1,85606,padme,"zzPadme GK JKA Ahsoka Tano (Snips), CW Chewbacca G8",1
"RAIDEN",1,1,98407,JTR,"zzzJTR Scav Rey, BB-8 zzR2-D2 Finn",1
"RAIDEN",1,1,111106,zEP,"zzEP zzzVader Tarkin zBSF zzDN",1
"RAIDEN",1,0,92721,Clones,"zCody Rex zEcho (501st), zzFives Clone Sergeant",1
"RAIDEN",0,1,62810,Phoenix,"Hera G8, Ezra G8, Kanan G8, Zeb G8, Sabine G9",1
"RAIDEN",1,0,98768,zMaul,"zDarth Maul, Dooku zSidious zSavage Sith Empire Trooper",1
"RAIDEN",1,0,20734,SionSolo (Counter),"zSion",1
"RAIDEN",,,73131,Phasma,"Phasma FOTP FOO G8, FOST G8, zKylo",0
"RAIDEN",,,111091,Grievous Omicron,"GG B2 zB1 MagnaGuard Droideka",0
"RAIDEN",1,1,108418,NS,"zMT AV Daka Zombie Spirit",0
"RAIDEN",1,1,77306,Carth,"Carth Onasi, Mission 6* Zaalbar 6* Juhani Canderous",0
"RAIDEN",1,0,73406,Wiggs,"Wedge 5* G8, Biggs G8, zzzCLS Han Leia",0
"RAIDEN",1,0,54328,Troopers,"Veers 5* G9, Starck G7, Snowtrooper G8, Magma G8, Stormtrooper G8",0
"RAIDEN",0,1,87976,BH,"Jango The Mandalorian G8, Greedo G9, IG-88 zBoba",0
"RAIDEN",1,1,51587,Rogue1,"Jyn G8, Chirrut 5* G8, Baze 5* G8, K-2SO G8, Cassian G8",0
"RAIDEN",0,1,81686,BS,"BS zzGMY Aayla G8, Old Ben G9, HYoda 6*",0
"QuinWindu",,,113350,Phasma,"zPhasma FOTP FOSFTP FOST Kylo",1
"QuinWindu",1,1,118288,JTR,"zJTR R2-D2 BB-8 RH Finn, RH Poe",1
"QuinWindu",,,499733,Raddus,"Raddus 6* Sun Fac SF, Rey's Millennium Falcon, Poe Dameron's X-wing, Resistance X-wing, Biggs X-wing, Wedge X-wing, Phantom Ghost",1
"QuinWindu",1,1,100044,Carth,"zCarth Onasi, Mission Zaalbar G9, Juhani Canderous",1
"QuinWindu",1,1,119282,zEP,"zEP zzVader zTarkin TFP G9, Sith Trooper",1
"QuinWindu",0,1,118055,Phoenix,"Hera Ezra Kanan Zeb Sabine",1
"QuinWindu",1,0,106579,Wiggs,"Wedge Biggs zCLS Han Leia",1
"QuinWindu",1,1,52471,Rogue1,"Jyn G8, Chirrut G8, Baze G8, K-2SO G9, Cassian G9",1
"QuinWindu",1,0,11923,SionSolo (Counter),"Sion G8",1
"QuinWindu",0,1,85363,padme,"Padme G9, GK JKA Ahsoka Tano (Snips), C-3PO G8",0
"QuinWindu",,,323486,Negotiator,"Negotiator 5* HT Anakin's Eta-2, Umbaran SF, Ahsoka's SF, BTL-B Y-wing 5*, Clone Sergeant's ARC-170, Plo's SF",0
"QuinWindu",0,1,52615,Geonosians Omicron,"GBA 6* G7, Sun Fac G6, Geo Soldier G8, Geo Spy G8, Poggle",0
"QuinWindu",0,1,84016,DR,"zDR HK-47 BSF Sith Assassin G6, Thrawn G8",0
"QuinWindu",1,1,84327,NS_Alt,"MT zAV Merrin Talia G9, Daka",0
"QuinWindu",1,1,95835,Revan Offense,"zJKR GMY BS Jolee HYoda 6* G8",0
"QuinWindu",1,1,82033,Ewoks,"Chirpa 5* G9, Elder Paploo Wicket Logray",0
"QuinWindu",1,0,67453,ShaakClones,"Shaak Ti 4* G8, Rex Echo (501st) G8, Fives G8, Clone Sergeant",0
"QuinWindu",0,1,115601,BH,"Bossk Dengar G8, Greef The Mandalorian, Boba",0
"QuinWindu",0,1,75674,BH,"Jango G8, Krrsantan G8, Greedo Cad IG-88",0
"Mogar",,,177660,JMK,"zzzzzzJMK zJKA zzGMY zzShaak Ti, zGK",1
"Mogar",,,122861,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Mogar",1,1,150026,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
